id,ms,date,puzzle,scramble,plus2,dnf
kHlCBTTeU,23615,2021-01-04T20:54:08.433Z,3x3x3,"U2 R2 D B2 F2 D B2 R2 B2 D2 L' D2 R B' R D2 B' R2 B2 U2",,
0z8lHi_h4,20076,2021-01-04T20:55:54.768Z,3x3x3,"U2 B' U2 L2 F' U2 R2 F' L2 B2 U' B U2 R' B U2 R' B L B2",,
QHLe3u9jV,20928,2021-01-04T20:58:53.372Z,3x3x3,"L2 D2 L2 D2 F2 D R2 U' F2 R2 B' R D U2 F U F2 L' D F'",,
WlIlyMNZW,24736,2021-01-04T21:00:56.551Z,3x3x3,"D R' D2 L' B L2 B' L U' B' R L' U2 R U2 R F2 D2 F2 L D2",,
oe9EqCbHN,23088,2021-01-04T21:01:36.791Z,3x3x3,"L2 R2 F' U2 B L2 B' D2 B2 R2 D2 L' U B' R' D U' F' U B' L",,
Z913QfVW9,26216,2021-01-05T11:25:04.071Z,3x3x3,"D R2 F2 D2 L2 R2 D B2 R2 U' B L2 R' F2 D' B2 U2 B2 R' F",,
PmqSLINjp,18434,2021-01-05T11:27:48.140Z,3x3x3,"L' U L2 D2 L' B L' U' R F' B2 L2 F2 D B2 U' F2 U2 B2 R2 D",,
lDIkXPQKf,25149,2021-01-05T11:28:51.977Z,3x3x3,"R2 B2 D L2 F2 U2 R2 B2 D' F2 D2 R D2 U2 F U' B D L U2 F",,
6CL587EkP,21894,2021-01-05T11:29:38.428Z,3x3x3,"L2 U' L2 B2 U R2 U' B2 F2 L2 D2 B L2 D' F' U' L2 F' L B L",,
_lHK_D_Dx,23517,2021-01-05T11:32:14.520Z,3x3x3,"B' U' R F' L' B2 R' B' R' F' L2 D B2 D B2 D L2 D R2 U' L2",,
40OAgb2AI,19004,2021-01-05T11:35:50.795Z,3x3x3,"F2 R2 F' D2 R2 U2 F D2 B D2 U R B D' L U2 F2 U B R2 B",,
4TbCyfyXE,20316,2021-01-05T11:39:24.968Z,3x3x3,"L D' L2 U D L2 B' U R' D2 L2 F2 L2 F U2 R2 F' L2 D2 R2",,
y7dJgxTEW,18253,2021-01-05T11:40:09.446Z,3x3x3,"R L U' B' D2 L D' L' U L' F' B2 D2 F' L2 F2 U2 L2 D2 F R2",,
H8nrq0Wx5,17421,2021-01-05T11:40:45.964Z,3x3x3,"F D' R U R F B D' R' D2 F U2 B L2 D2 B D2 F' L2",,
CUsz_M19x,27515,2021-01-05T11:41:43.872Z,3x3x3,"D2 B U2 F' R2 F2 D2 U2 F' L2 B2 L D' B2 F2 D' R D' L2 F",,
CeKwuvcwi,25264,2021-01-05T11:42:30.673Z,3x3x3,"L2 F' L2 R2 B' U2 F D2 B2 F' U L D' B' U F2 D' F' L R2",,
_yLbDpxQ0,21166,2021-01-05T11:43:10.119Z,3x3x3,"B2 F2 U' L2 U' F2 L2 U L2 U2 B2 R' B' L D' R2 D R F U'",,
X2MmimQhf,26690,2021-01-05T18:27:03.896Z,3x3x3,"B2 D' B2 U B2 U R2 U R2 D' L2 B' R' F2 L B R D U F' L'",,
MjkwHjkqV,23159,2021-01-05T18:28:16.946Z,3x3x3,"R2 D F' R L2 D' R' U' D2 R' U2 L B2 R2 F2 U2 R2 U2 R2",,
inbyaRYqv,22082,2021-01-05T18:29:05.375Z,3x3x3,"L2 B2 L2 D2 B F D2 L2 B D2 F' D B2 L' U B R' F L' R'",,
9Icoocn_8,27964,2021-01-05T18:29:54.261Z,3x3x3,"D L2 D B2 D' B2 F2 U' R2 U F2 L F2 U B D L' R2 D B' L",,
iTiQDrqRv,19078,2021-01-05T18:30:59.200Z,3x3x3,"B D2 R2 U2 L2 B' D2 B' F D2 F2 U' R B2 R B' D B2 L D R",,
tNDttJvqO,19086,2021-01-05T18:31:41.326Z,3x3x3,"U B2 L2 F2 U F2 D' U R2 D F2 R' U' B R2 F' D L B F' U'",,
KWdq0gX6n,30130,2021-01-05T18:32:28.453Z,3x3x3,"F2 U' F2 R2 D' U2 R2 U' R2 F2 D B D2 R' D2 U L' F' U' R' D'",,
BpFU1dniW,21582,2021-01-05T18:33:07.632Z,3x3x3,"U F' R' D2 L2 B2 U2 B D R U2 R2 U2 B2 L2 B2 U' R2 D2 L2 B2",,
EGxKYbpJn,18650,2021-01-05T18:33:55.823Z,3x3x3,"L2 U2 B L U' D2 R D B' D R2 B2 D' B2 U' B2 L2 B2 D2 R2",,
V8TRDpffg,20853,2021-01-05T18:34:33.888Z,3x3x3,"L D2 R2 D2 L U B' L2 U B2 R' B2 L' U2 B2 R' U2 R2 D2 L",,
stXE_wCP5,20965,2021-01-05T18:35:31.228Z,3x3x3,"D' L2 B2 F2 D' L2 B2 D' B2 U2 B' L2 F' U' L2 F2 R2 B U2",,
acWScKazy,20928,2021-01-05T18:36:35.141Z,3x3x3,"D' L2 U B2 D' B2 U' F2 R2 F2 L2 F D2 B F' R' F D B' R2",,
2DcJFKRQ8,21359,2021-01-05T18:37:18.868Z,3x3x3,"U' B2 D U B2 F2 L2 F2 U' R2 U' R' F' D' U B R' F D2 B L2",,
v6AZ0kgEJ,26182,2021-01-05T18:38:12.438Z,3x3x3,"R2 F' D2 U2 L2 U2 B' U2 B2 F R2 D' R' U' R' B2 U' L' R2 B' F",,
9BCpOvrzM,22585,2021-01-05T18:38:54.456Z,3x3x3,"B' D2 B' R2 F' R2 F' L2 B2 U2 B' L' R2 U' L R2 U' B' D B2",,
YvfpsOGQj,22083,2021-01-05T18:39:38.705Z,3x3x3,"R B2 L' F2 L' B2 L' R2 U2 B2 U2 F' D' B' D2 U' B2 D2 F' R F'",,
ThoUiBH4U,15946,2021-01-05T18:40:11.337Z,3x3x3,"D2 R' F2 R2 F2 D2 L' F2 R2 D2 U2 B' U L2 R D' L U' L' B'",,
YBw-23RvH,23532,2021-01-05T18:41:04.169Z,3x3x3,"U2 F2 D' R2 D2 B2 U2 R2 B2 U R F2 U' F' L R D' B' U' R' F2",,
agcBLYMFk,20187,2021-01-05T18:41:46.315Z,3x3x3,"F2 R' B2 F2 L F2 L R D2 B2 R2 D' F' L2 R2 U B2 L D F'",,
YXGaoNgwS,18973,2021-01-05T18:42:26.628Z,3x3x3,"D2 U2 L2 F2 U2 L U2 L' D2 R D2 F' U' R B D F' R2 B",,
scZeelG-E,24723,2021-01-05T18:44:13.614Z,3x3x3,"F2 U2 R2 U' L2 D L2 F2 R2 B2 U2 L' D R F' R B U2 B D'",,
y-y-uGbKM,27902,2021-01-05T18:45:10.955Z,3x3x3,"D' R2 D' U2 L2 R2 F2 D' B2 F2 R B' L' R' B2 D2 U B D F",,
3bfPWUCOV,22922,2021-01-05T18:45:52.630Z,3x3x3,"B2 U2 B2 L2 D' L2 R2 U' L2 U2 B L2 D2 F U' L B R U' F2",,
9YlqMfhKH,22354,2021-01-05T18:48:48.984Z,3x3x3,"F2 D L2 D L2 U' B2 U' F2 U2 F' D F2 L' B' R' F' D2 L' R U",,
V18qek0o3,22766,2021-01-05T18:49:33.367Z,3x3x3,"R2 B2 R2 D2 B2 F L2 F U2 F2 D2 U' L2 F' U2 B' R' D2 U2 B' R'",,
MCjwPAcdD,23579,2021-01-05T18:50:26.737Z,3x3x3,"U' R2 D' L2 D' B2 L2 D L2 F2 D L' B' L' U2 B' D2 U2 B' U F2",,
4vw3MRmzg,18424,2021-01-05T18:51:15.140Z,3x3x3,"F2 L2 U' L2 R2 B2 R2 D B2 F2 D' B R D F R' B2 F D' R'",,
gFCbzfN7q,22079,2021-01-05T18:52:08.291Z,3x3x3,"R2 B' D' L' F B2 R2 D B' U' R2 D2 F2 U2 B2 R' B2 R2 U2 F2 L2",,
1raC92WUR,21883,2021-01-05T18:52:46.641Z,3x3x3,"B' U R2 U F2 D L F' U' R B2 U2 R2 F' U2 F U2 B2 D2 F",,
rq4leflPb,26890,2021-01-05T18:53:40.340Z,3x3x3,"D' F2 U R2 B2 F2 U L2 D2 R2 U' F' L D2 U' B F U' F R2",,
TsYX7B1VF,23222,2021-01-05T18:54:35.428Z,3x3x3,"L2 U2 R2 D F2 L2 R2 D' U2 R2 U' B' R' D' R2 F U' B D R' B2",,
_mAuQYMLY,17131,2021-01-05T18:55:13.828Z,3x3x3,"R' D2 R2 F2 D2 R D2 L B2 R F2 D' L' U R2 D2 B' R D' U' L'",,
zn5mq19cz,19918,2021-01-05T18:57:55.972Z,3x3x3,"D' B2 D2 F2 U' L2 B2 D' L2 B2 U' R B L2 U2 F D' R' U L F'",,
7aIewMH5i,19968,2021-01-05T18:58:51.090Z,3x3x3,"F2 R2 U2 B2 U F2 U2 L2 D2 F2 R' F' L' D' B F' R' U' R2 B",,
2hKbB-Vnv,21342,2021-01-05T18:59:30.603Z,3x3x3,"D2 L2 B2 D' R F R U' R2 L F R2 F R2 F' D2 F' D2 F' D2 B'",,
NWinj2kNp,22153,2021-01-05T19:00:17.659Z,3x3x3,"D2 L2 B2 D2 B2 L' U2 R2 B2 U2 R' D' B' F2 U' L F D' F' U' R2",,
Dwzf6VDKT,19856,2021-01-05T19:01:00.442Z,3x3x3,"U' L2 F2 D' B2 U' R2 B2 D2 R2 U' F U F2 L' D2 R' D R2 D' U",,
KMZlccKDK,19141,2021-01-05T19:01:39.234Z,3x3x3,"R D2 L F2 D2 L2 B2 D2 F2 U2 L2 B' L2 R2 U L2 F' U L R2",,
fO7WcmPZd,18803,2021-01-05T19:02:14.720Z,3x3x3,"U2 R2 D2 R2 B2 R2 D B2 R2 D U2 F R' F D2 U2 R B2 D' L'",,
dIuqp5d6f,22990,2021-01-05T19:03:01.438Z,3x3x3,"D U2 B2 L2 U2 R2 U B2 R2 U L2 B L D' F R2 B R' F2 U2 F2",,
e_1rPqtPY,24933,2021-01-05T19:05:16.698Z,3x3x3,"F' D2 B2 D2 B L2 F' R2 D2 F' L' D' F2 U' B2 F' R U F2 U2 B'",,
15rQNiVii,19906,2021-01-05T19:05:55.565Z,3x3x3,"U B2 R2 U' R2 F2 D' B2 D F2 U B F R D' R2 D' U B U2 F2",,
BXix77c_u,22557,2021-01-05T19:06:49.347Z,3x3x3,"F2 L2 U2 L U2 L F2 D2 R' F2 R' B F2 D' B F U' R F L2 D2",,
QyH_7AxRQ,21979,2021-01-05T19:07:55.690Z,3x3x3,"B U2 B L2 F' L2 U2 F D2 B2 L2 U' F2 U' B L2 U F R' B'",,
y7639kKOx,21825,2021-01-05T19:08:38.060Z,3x3x3,"B2 D' B2 F2 D B2 D2 L2 F2 R2 U R F2 D' F' D' L F L' B' F",,
lEjv8W6rs,26181,2021-01-05T19:09:25.506Z,3x3x3,"F' U D2 L' B U L B2 R F D F2 L2 F2 U L2 U2 D R2 L2 D'",,
xRGyLNi_3,18530,2021-01-05T19:10:23.562Z,3x3x3,"L2 D F2 U2 L2 D R2 D L2 U F2 L' U B2 D B D2 B' R2 D' R",,
hJsupB1Ee,22532,2021-01-05T19:11:06.753Z,3x3x3,"D2 B' U2 R' F' U' L B' U' F' D2 F2 L2 F2 L2 B' U2 B' R2 U2",,
DdJRxQ39M,24116,2021-01-05T19:11:52.525Z,3x3x3,"U2 L2 F2 U2 R' B2 D2 L B2 F2 L F' L D F2 L B F' L2 D' B2",,
wjYkAGPxy,19149,2021-01-05T19:12:30.985Z,3x3x3,"U2 R U2 D F R U2 D F U2 F2 R2 F2 R2 F2 U' F2 U' D2 R2",,
18Ono9gWd,20658,2021-01-05T19:13:10.743Z,3x3x3,"L2 F R2 F' L2 D2 L2 D2 R2 F2 R D2 R' B L D' F R F2 R",,
i9iv0hYKo,19464,2021-01-05T19:13:53.715Z,3x3x3,"B2 U' B2 D' B2 U' R2 D' L2 D' B2 L' D' B' D2 F2 U L B R U",,
52sUfeF3J,20520,2021-01-05T19:14:35.137Z,3x3x3,"L2 B' U2 F R2 B L2 U2 L2 F R' U B' D2 L2 B2 R' U2 F2 U",,
OCU026fQr,23529,2021-01-05T19:15:26.625Z,3x3x3,"U' L2 B2 U' L2 U R2 U L2 B2 F2 L' F2 D B U2 R' U R' D R",,
DPDyyyezA,22308,2021-01-05T19:16:13.069Z,3x3x3,"B2 L2 B D' F' L F U L U' B2 U L2 D' F2 U2 R2 D' L2 F2",,
hlZZMWIhw,25082,2021-01-05T19:16:55.513Z,3x3x3,"U' F2 R2 D2 U' F2 R2 B2 L2 F2 U2 F' D2 R D2 U' L' B2 F L2 R",,
hO9PQ86HC,16960,2021-01-05T19:17:42.193Z,3x3x3,"B2 D R2 U' R2 D B2 D U' F L D2 F L' U R' D U' L' R'",,
cYdgh-odi,18589,2021-01-05T19:18:18.636Z,3x3x3,"B2 U F2 D' F2 U2 B2 F2 U' F2 D' R U L2 D2 B' F' D' B D R2",,
LYUNAT7UN,18643,2021-01-05T19:19:56.499Z,3x3x3,"R2 U2 R U2 B2 U' D B R2 U B2 D' R2 D' F2 R2 L2 U D",,
7L-3Y95C-,25241,2021-01-05T19:20:44.484Z,3x3x3,"F2 L' D2 F2 D2 L2 F2 R2 B2 U2 R2 D' L2 R D F D B' L' D U",,
m95noHirz,26081,2021-01-05T19:21:36.947Z,3x3x3,"F D2 R B' L2 F' L U2 R' B U D2 B2 U' R2 D2 F2 R2 L2 D' L2",,
5_vBpVxYj,21727,2021-01-05T19:23:31.806Z,3x3x3,"L2 D' L2 D' B2 R2 D2 B2 D B2 F U' L F' D2 B' U2 R' U",,
nGZmo1SeG,24545,2021-01-05T19:24:13.755Z,3x3x3,"D' L2 U' B2 D' L2 U2 F2 U' R2 U B' L2 D2 L F' D2 B2 L D' U2",,
hMtmb6Nx_,19874,2021-01-05T19:24:50.994Z,3x3x3,"F2 D' R2 B' U' R' F L B2 L F2 U B2 U B2 R2 D F2 D' F2 R2",,
fYwJpuhmc,19540,2021-01-05T19:25:29.760Z,3x3x3,"L2 U2 B2 U L2 U B2 U B2 U' F L' D R B F2 R' B2 U R2",,
9MJrKJJkp,24768,2021-01-05T19:27:04.155Z,3x3x3,"U2 D' L2 B R U' D B D' R' U L2 D2 R2 U L2 F2 B2 D' B2 U'",,
NrDU73FXc,17122,2021-01-05T19:27:39.316Z,3x3x3,"R2 U2 F2 L R D2 B2 R' D2 F2 L D L' U2 F' L' D2 U' F' R F",,
JHpO8Lj7F,20921,2021-01-05T19:28:36.133Z,3x3x3,"U R2 B2 D R2 D B2 R2 F2 U' F' L2 D' R' B' F' L2 F2 L2 U'",,
tIoxOadeC,24963,2021-01-05T19:29:26.186Z,3x3x3,"L D2 B2 D2 L' D2 F2 L F2 L R2 F D' F U2 L2 U2 R U' B'",,
4KSY35_DT,29631,2021-01-05T19:30:17.788Z,3x3x3,"U' F2 D2 F2 R2 U L2 U F2 D' R2 B' D U2 R D2 L U' B F U2",,
1UXOVLBuf,20607,2021-01-05T19:31:00.812Z,3x3x3,"L2 F' D2 R2 D2 R2 B' D2 F R2 B2 L U2 F' R' B D' L2 D' F' D2",,
xaxbqPDWB,22083,2021-01-05T19:31:42.122Z,3x3x3,"B2 D U2 R2 D2 R2 U' F2 R2 F2 L D' L' U B D R' U' L2 R2",,
S1qiWdRx8,20320,2021-01-05T19:32:24.580Z,3x3x3,"B2 D2 F2 L2 U2 R' B2 R D2 F2 R2 B' D U' L D R B2 U2 B' R'",,
HLGQqAIZL,18937,2021-01-05T19:33:04.600Z,3x3x3,"D B2 U B2 D B2 L2 D' F2 L2 B2 L' D' U B F' D' R2 D' R U'",,
8JOOHwCrq,21974,2021-01-05T19:34:40.459Z,3x3x3,"D L2 R2 D' F2 D' L2 B2 D2 L2 D B' R F' D' U' F D2 R2 B' F2",,
dNBkNQSUJ,19233,2021-01-05T19:35:19.602Z,3x3x3,"B2 R2 D2 R2 U' F2 U B2 D' R2 D R' D' U2 R2 F' U F R D2 F2",,
Ac8jscyXG,21590,2021-01-05T19:36:07.317Z,3x3x3,"L2 R2 F U2 B' F2 L2 F' U2 R2 U2 L' R2 D' B' L2 U' R B R D'",,
ng9hPdFM2,19260,2021-01-05T19:37:32.968Z,3x3x3,"L F2 R' U2 L' F2 D2 R2 B2 L' D U' F U L D' U2 B U F",,
RCoGrGri5,22817,2021-01-05T19:38:14.515Z,3x3x3,"R2 U' L2 U2 B2 U F2 D' B2 U' R2 B R B2 D2 F R B F U'",,
td020IZ-f,20082,2021-01-05T19:38:52.962Z,3x3x3,"D2 L2 B2 R2 D' B2 L2 U R2 D' B2 F R F D' U2 B D' L2 F U2",,
Rkpmih9hU,18583,2021-01-05T19:39:33.200Z,3x3x3,"B2 D2 U2 L' U2 F2 D2 B2 L2 B2 R2 U B2 U' F D B L' D F'",,
wHQh4OF2m,24197,2021-01-05T21:40:22.632Z,3x3x3,"L U' R L' D2 L2 F' B D' L' U' R2 U D2 B2 U F2 B2 U B2 R2",,
FEKty5xdH,28123,2021-01-05T21:42:13.422Z,3x3x3,"D F2 U2 R2 D2 U' L2 U' L2 F2 U2 L F L' U2 R2 U B L2 B2 L'",,
7FTkw-IEx,23647,2021-01-05T21:43:58.222Z,3x3x3,"F2 D2 F2 U2 R2 F L2 B' U2 L2 B2 L D' B' R' F2 U' L B F'",,
-dyNWP7kZ,19098,2021-01-05T21:44:41.362Z,3x3x3,"B2 U B2 D R2 B2 R2 D F L R B' D' U F L R' U2",,
whdo7NA1O,24584,2021-01-05T21:45:30.754Z,3x3x3,"B2 U2 B2 U' R2 D' B2 D' R2 D' L2 R' D R2 D' B' L D2 R2 B U",,
A52U_AYFp,17562,2021-01-05T21:46:10.160Z,3x3x3,"D' B2 R2 D L2 D2 F2 R2 U L2 B2 L F2 U' R' U' R2 F' D2 U",,
KtMLRiurN,22563,2021-01-05T21:46:56.177Z,3x3x3,"L2 D2 R' D2 U2 B2 L' B2 L R2 F' D' R2 F2 U2 F2 R' D2 U",,
QXmytU0-P,21439,2021-01-05T21:47:39.104Z,3x3x3,"D2 R L' B R2 U2 F' R' B U' B2 D' F2 B2 R2 U D B2 U",,
J4mL8q38z,25088,2021-01-05T21:48:33.800Z,3x3x3,"R2 D2 B2 D' B2 D' R2 F2 U2 R2 D' F' R2 B' D2 U R F' U' L",,
zc4Jga8pi,22639,2021-01-05T21:49:17.634Z,3x3x3,"B D2 L2 U2 B D2 F' D2 R2 B' D R' U L D2 R' F2 U2 F L2 D'",,
kb8WBAOUf,18846,2021-01-05T21:50:34.815Z,3x3x3,"F2 L' R' U2 L2 U2 B2 U2 L U2 L' D L' F2 D L' B2 F' D R",,
ejzTl7u-Z,17969,2021-01-05T21:51:10.618Z,3x3x3,"L2 F2 U' R2 B2 R2 D2 R2 D L2 U2 L' U' F L2 U B2 D2 L2 R F'",,
-4QhxJLgM,22726,2021-01-05T21:51:57.931Z,3x3x3,"U2 R2 D B2 D' F2 U F2 R2 D F L2 D' R' F' L' R2 D' F' L2",,
NW4nkmlCc,19509,2021-01-05T21:52:46.140Z,3x3x3,"B2 U B2 L2 U F2 U L2 D2 F2 D R' D' B' R U R2 F L' R U",,
R3cLb-Aj1,20203,2021-01-05T21:53:30.825Z,3x3x3,"D B2 D2 F2 L2 D F2 D F2 L2 D' F L2 R D2 R2 D' L' D' B' L2",,
H3eWizdJT,21280,2021-01-05T21:54:14.952Z,3x3x3,"F2 L2 B2 R2 D' L2 U F2 L2 F2 L2 R' D' B2 L2 D2 L D' B F D2",,
yDHYoUKni,19004,2021-01-05T21:55:53.056Z,3x3x3,"U2 L2 D2 B2 L2 B2 D B2 U' B2 U2 L' F' D B2 L' R2 B' U2 R2",,
VgFoXThA0,20376,2021-01-05T21:56:31.916Z,3x3x3,"U2 B2 D F2 R2 D R2 B2 U L2 D F' U R2 B2 F2 R B2 D' L' B'",,
BAO2dWKGm,27109,2021-01-05T21:57:24.238Z,3x3x3,"R2 F R2 B R2 F R2 F2 D2 R2 B R U L2 B2 R D2 R D2 U2 F'",,
fkUWHh4gi,21335,2021-01-05T21:58:05.078Z,3x3x3,"L2 B2 L2 F D2 L2 U2 R2 B2 R2 F' D' B L D2 U L2 B2 D2 B2 R'",,
YSUDZs_yF,25101,2021-01-05T21:58:48.796Z,3x3x3,"U' L2 F2 L2 R2 D R2 B2 F2 D2 U2 B L F' R' B2 R' F2 D",,
uENAnp_uP,16713,2021-01-05T21:59:25.177Z,3x3x3,"L2 D2 R2 F' R2 B U2 B2 D2 B F2 U B2 R' B U' L' R' D' U2 F",,
YWvsJ8bIc,18700,2021-01-05T22:00:03.654Z,3x3x3,"U2 B D2 B R2 F' D2 B2 U2 B' U2 R D' B F L U' R' B L' R",,
C7InHtkVR,17731,2021-01-05T22:00:40.278Z,3x3x3,"F2 D R2 D L2 R2 B2 D' B2 R2 U2 L' B F2 U L U' L2 B'",,
lPlTZE4xm,19201,2021-01-05T22:01:24.719Z,3x3x3,"D R2 B2 F2 D B2 L2 B2 D' R2 F2 R' F' R2 B2 U' B' R2 B L' F",,
35sIqfAiu,19479,2021-01-05T22:02:22.925Z,3x3x3,"F2 D' B' L B' R' F' D B D' F2 D2 R L2 U2 B2 L D2 F2 D2 L'",,
F19xEanwN,19316,2021-01-05T22:03:42.590Z,3x3x3,"B F U2 R2 U2 B R2 B D2 F' L U2 R D2 U L F' U L2 U L",,
YMn0_JT6s,22982,2021-01-05T22:04:29.174Z,3x3x3,"R' F U B2 R2 U2 B U2 D' R U2 F' D2 L2 U2 B' L2 F U2 B' L2",,
e7RfHfTZV,18887,2021-01-05T22:05:08.970Z,3x3x3,"L2 D B2 F2 L2 B2 D2 B2 U R2 U' L F L U' B2 D R' D2 R",,
w-sB6PcNN,19163,2021-01-05T22:05:47.531Z,3x3x3,"L2 D2 B2 R2 F' R2 B' L2 B2 F' U2 L' B R2 U' F' U' L2 D' B R",,
LpbO7zuM1,24877,2021-01-05T22:06:37.219Z,3x3x3,"D2 F' R2 F U2 R2 F U2 B F U2 R B' R2 F U B R F2 L F'",,
iQjCPN16J,23828,2021-01-05T22:07:25.065Z,3x3x3,"B2 L2 F' D2 B2 L2 U2 L2 R2 B2 F' R B L D B L' D2 L' R2 U",,
TJRuCuxlH,22998,2021-01-05T22:08:13.004Z,3x3x3,"B F2 R2 B' D2 R2 D2 B' F2 R2 F' U R' B R2 F2 D U2 F' U' R'",,
XcU2fHvB5,21590,2021-01-05T22:09:01.773Z,3x3x3,"R2 F2 U B2 R2 U F2 U2 L2 B D L D' B' L F' R D B L2",,
mi5sVWOps,21235,2021-01-05T22:09:51.599Z,3x3x3,"D R2 B2 F2 D' R2 U2 R2 F2 D R U2 F' U' L2 F L B R D",,
ggNGEV3uu,16228,2021-01-05T22:10:27.396Z,3x3x3,"D2 B2 U B2 D' L2 D L2 B2 L2 R2 B R2 F' D F L U' R2 D U2",,
t2vRYfli7,23166,2021-01-05T22:13:06.979Z,3x3x3,"B2 D2 L2 R' B2 L D2 L' D2 R D2 F R' F U' R F' D F2 L",,
OTHAmrLge,22847,2021-01-05T22:13:52.298Z,3x3x3,"L' B2 R B2 F2 R' D2 U2 R' B' D2 U L F' R U2 B2 D' B",,
iUGgaABJ-,22497,2021-01-05T22:14:47.579Z,3x3x3,"R L' U B R' U2 B R F L U2 B2 R2 D' R2 U2 F2 R2 F2 B2 D'",,
8nXowVkrk,19661,2021-01-05T22:15:34.493Z,3x3x3,"F D' B' D2 F' R' F R2 F' R' F2 U2 D2 L' B2 U2 L2 D2 L2 B2",,
jXOsj2V25,14895,2021-01-05T22:16:28.389Z,3x3x3,"R' L2 U B L B2 R2 U F D' R2 U' R2 B2 R2 L2 D R2 F2 D2",,
OWTxX0_HP,19009,2021-01-05T22:17:15.052Z,3x3x3,"F2 U L2 B2 D2 U R2 U F2 D U' L U2 F D' L2 D L2 U2 B2 F'",,
er-YXQg3Z,17507,2021-01-05T22:17:54.944Z,3x3x3,"B2 U2 B2 D' R2 B2 D' F2 U R2 F' R B F2 L D' B R U' L2 R2",,
UM_xbNMVT,18136,2021-01-05T22:19:36.854Z,3x3x3,"L' U2 R2 U2 R' F2 L' U2 L' F2 R' F' D R B' L F' D B2 U R",,
89lL0DDYT,21516,2021-01-05T22:20:21.616Z,3x3x3,"D U L2 U' R2 B2 D B2 R2 B2 U B' D' L2 U F2 U' R D F'",,
KSKYz0zg1,23702,2021-01-05T22:23:20.696Z,3x3x3,"L2 U B2 U' B2 R2 D2 F2 U' F2 D B' L F D2 F' R B2 R2 U R2",,
uKRbJGTm_,23095,2021-01-05T22:24:12.170Z,3x3x3,"R' D B U' R2 U F L' U R' L2 U R2 B2 R2 D2 F2 R2 D' L2 B2",,
f2PKNx2Uk,21934,2021-01-06T09:14:57.658Z,3x3x3,"U L2 D2 F2 R2 U' B2 D' B2 L2 U' B L2 D' F R' D2 R2 D' B2 L2",,
iEsP2ouB3,17485,2021-01-06T09:15:35.994Z,3x3x3,"U' D' R2 D B R2 F2 L U' R2 D2 R' U2 R U2 L' D2 B2 R L2",,
-WQMFQFhq,22115,2021-01-06T09:16:21.060Z,3x3x3,"R2 U L2 U' B2 U F2 U' R2 U2 L2 F' U F2 R' D2 B2 F2 L2 U2 R'",,
0Oze8L6Uw,19773,2021-01-06T09:17:01.473Z,3x3x3,"B2 R2 D2 L2 U' F2 L2 F2 D R2 B2 L F2 U L D2 B' F U R' F'",,
zZ4SYs6Ai,19428,2021-01-06T09:17:41.894Z,3x3x3,"L2 F2 R2 D U R2 U' L2 B2 U2 B2 L B2 U L2 D2 F' U B2 R'",,
_s7HzNd-F,23420,2021-01-06T09:18:31.048Z,3x3x3,"L2 B2 D2 B2 F2 D R2 D' L2 U2 R2 B' D F L' U F U2 L' U2 R",,
WpJ2G_nL2,19798,2021-01-06T09:19:14.920Z,3x3x3,"F U2 L2 D2 R2 U2 F U2 B' F2 R' D2 F' D L U F' R2 U2 B L'",,
HZRu4UX3J,20837,2021-01-06T09:20:11.060Z,3x3x3,"R F R2 F2 U2 B' L' U' F' U2 L D2 F2 B2 R D2 F2 B2 R F2",,
gMqi3oxtw,22554,2021-01-06T09:21:03.293Z,3x3x3,"F2 D2 L2 R' D2 F2 R' F2 L2 R2 B' R F L' D R F2 R' U'",,
Hp1pOWobI,21733,2021-01-06T09:21:53.218Z,3x3x3,"B2 L2 U' F2 U' F2 R2 U' B2 D2 R2 F' R B2 U B2 D' F2 L2 F' R2",,
z0rE2KxPm,23981,2021-01-06T09:22:39.265Z,3x3x3,"B2 U' F2 U R2 U R2 F2 D2 U' R' U L2 B F D F2 D' U R",,
CtrX85zbd,21481,2021-01-06T09:23:40.783Z,3x3x3,"B' U2 B U2 R2 U2 F2 R2 F D2 B2 U L D2 R2 B F D B2 F",,
z-Ds-1cK2,21884,2021-01-06T09:26:19.309Z,3x3x3,"U R U B D2 R2 U B2 L F2 B R2 F R2 U2 D2 F L2 B' R2",,
jVcx53qrB,20305,2021-01-06T09:27:11.768Z,3x3x3,"B2 U2 R2 B2 L2 F' R2 D2 L2 F' L2 D B R U' F' R2 B R' D",,
7qjWLhY9w,23763,2021-01-06T09:28:03.391Z,3x3x3,"L2 B2 D2 F2 D2 F' D2 F L2 B2 D R B R U2 L B L2 D U",,
tmGK9UT9_,25729,2021-01-06T09:28:54.560Z,3x3x3,"F2 D2 U2 B' D2 B L2 B' D2 R2 D2 L' B2 R F L2 B' R2 D' U' F",,
E-FShTcor,22118,2021-01-06T09:29:44.105Z,3x3x3,"U2 F D2 F2 L2 U2 B' R2 F' D L' B2 D2 L2 R' D R2 D' R",,
6irfL2Qag,26426,2021-01-06T09:30:30.790Z,3x3x3,"U' L2 F2 D F2 L2 U R2 B2 F2 R2 F' U' F U' R D2 L D' F' R'",,
AFBZIJxyz,24932,2021-01-06T09:31:16.352Z,3x3x3,"F2 L R' F2 L U2 F2 D2 F2 L2 B' R2 F R2 D L' F' U' L' F'",,
